SORTED	LEFT	MATCH	RIGHT	ID
what uhm 	...students who are already in our special schools [.] Uhm what	we are	trying to do uh uhm is to reach out to those who have...	ICE-SGP:S1B-046:83:2:I
what understanding clear a / have to 	... <?> to have </?> a clear understanding what	we are	doing [.] So there 's no misunderstanding whatsoever	ICE-HKG:S2A-027:5:1:A
what up making into go uhm that influences and strands 	... strands and influences that uhm go into making up what	we are	[.] But essentially it seems that all my life uh<,> as I see...	ICE-JAM:S2A-036:12:1:A
what we 	...ong is is not lacking in quality of medical care [.] We what	we are	lacking is quality of the environment more than...	ICE-HKG:S1B-026:179:2:C
what we what uh and 	...roducts that we actually manufacture [.] And uh what we what	we are	basically a marketing driven firm which is supported...	ICE-SGP:S2A-045:19:1:A
what what well very very know we we uhm because 	...terviews [.] Because uhm we we know very very well what what	we are	looking for and <,> <{#> <[#> I do n't know what...	ICE-HKG:S1B-077:93:1:A
what whether not is question the that herald the 	... the Herald , that " The question is not whether what	we are	doing is legal or illegal , but whether it is right or...	ICE-GBR:W2B-019:76:1
what with compared convection down upside sense a in 	... in a sense , upside down convection compared with what	we are	used to in the atmosphere . [.] Atmospheric convection is dr...	ICE-GBR:W2B-025:20:1
what with uh uncomfortable bit little a 'm i 	...o change it [.] I 'm a little bit uncomfortable uh with what	we are	doing [.] I think we 're just getting a little impatient qui...	ICE-JAM:S2A-016:140:1:B
what wondering be must they 	And just doing this <,,> [.] They must be wondering what	we are	doing no ? [.] Yes <,> #...#	ICE-IND:S1A-010:5:1:A
what you to clear that is uhm okay 	...we think about things [.] Okay uhm is that clear to you what	we are	here for <,> [.] Any suggestions or comments so far <,>	ICE-PHL:S1B-007:36:1:A
whatever business dhairya that regarding all is 	... is all regarding that dhairya business <,,> whatever	we are	going to do <,> because tolerance comes when you <,,>...	ICE-IND:S2A-028:23:1:A
whatever input or labourers producers of number 	... number of <,> producers labourers or input whatever	we are	using [.] By making use of that whatever we are able to prod...	ICE-IND:S1B-020:123:1:A
whatever that of use making by 	...put whatever we are using [.] By making use of that whatever	we are	able to produce to that we are calling it as the total...	ICE-IND:S1B-020:124:1:A
when 	... constrained if that is an issue in the negotiation [.] When	we are	looking at the Budget I will be constrained hey look I...	ICE-JAM:S1B-080:X48:1:C
when 	... do in ordinary life is synthetic a posteriori okay [.] When	we are	trying to define a concept most likely we are doing...	ICE-PHL:S1B-002:115:1:A
when 	... or you can write it uh very easily literature <,,> [.] When	we are	going to express the same thing <,> and in when you...	ICE-HKG:S1B-007:35:1:A
when 	...all your new appointed persons should attend this . [.] When	we are	able to run a four day first aid course hopefully two...	ICE-GBR:W1B-017:109:13
when 	...e we also recognize that the V F A is not permanent [.] When	we are	ready we can do away with it and when that time comes...	ICE-PHL:S2B-034:72:1:A
when 	...h being heard in new zealand with that in australia [.] when	we are	looking for the origins of new zealand speech we ca...	ICE-NZL:S2B-038:29:1:E
when 	...ll contingent on our being gratefully heterosexual. [.] When	we are	not grateful for the ( pre-scribed) happiness that men...	ICE-USA:W2A-006:55:1
when 	...ll contingent on our being gratefully heterosexual. [.] When	we are	not grateful for the ( pre-scribed) happiness that men...	ICE-USA:W2A-006:X85:1
when 	...t less but more aware of their identity as a group. [.] When	we are	totally immersed in our own culture we live in it like...	ICE-NZL:W2A-012:105:2
when 	...that we are part of a huge conglomerate - - Viacom. [.] When	we are	deemed unprofitable, we can be chopped up and absorbed...	ICE-PHL:W1B-013:114:2
when 	...worth <,,> is developing the thesis of samadhi <,,> [.] When	we are	laid asleep in body and becoming living soul samadhi...	ICE-IND:S2A-035:32:1:A
when 	It does it very fast but <,> that has a limit <,,> [.] When	we are	thinking in terms of tons and crore <,> that is...	ICE-IND:S1B-043:169:2:B
when 	The #...# attitude gives us the advice then [.] When	we are	hated excluded insulted and our name rejected as evil...	ICE-JAM:S2B-034:85:2:A
when 	Yeah [.] When	we are	uh when we are children uh <,> we only will uh buy uh...	ICE-HKG:S1A-044:347:1:B
when -- life 's kite a is this you told have i 	... , I have told you , this is a kite 's life -- when	we are	set free , we die . [.] You have to accept this , you are a ...	ICE-HKG:W2F-007:230:2
when and 	...it has been therefore about uh uh ten years <,> [.] And when	we are	there you are uh you you can take pictures if you like...	ICE-HKG:S2A-031:118:1:A
when and 	...s earthenware pot gadaga is from our birth <,,> [.] And when	we are	about to breathe our last <,> may it be a far off...	ICE-IND:S2A-035:152:1:A
when and 	...wheeling ways, than a people numbed by tyranny. [.] And when	we are	n't busy grumbling, when we are n't somersaulting from...	ICE-PHL:W2B-010:55:1
when and ourselves and other each at laugh to dared 	... dared to laugh, at each other and ourselves; and when	we are	n't busy laughing at ourselves, we are chuckling over...	ICE-PHL:W2B-010:55:1
when arise can that other of feelings gut deep the 	... the deep gut feelings of Other that can arise when	we are	confronted with another culture, or a hidden...	ICE-NZL:W2A-019:103:1
when around still are who those family our for welfare 	... welfare for our family those who are still around when	we are	gone [.] I am happy to know Raymond that you thought likewis...	ICE-SGP:S1B-076:106:1:A
when better even perform to it expect we 	...rming very well [.] We expect it to perform even better when	we are	in the position to enact the necessary legislation to...	ICE-HKG:S2B-050:60:1:A
when bodies our into absorbed be can lead 	... be concerned? [.] Lead can be absorbed into our bodies when	we are	exposed to it. [.] Lead is bad for our health.	ICE-JAM:W2D-016:64:2
when but 	...force is a hundred and eighty-nine not too many [.] But when	we are	talking about the whole conglomerate we are talking...	ICE-PHL:S2A-023:19:1:A
when child any / as an down lie we do 	... an <.>as</.> [.] do we lie down an <.>as</.> any child when	we are	not <{#><[#><?>fully</?> in the room [.] we bring</[<#> the ...	ICE-NZL:S1B-077:276:1:V
when climate in difference the notice could i 	... <,> I could notice the difference in climate when <,>	we are	on the way [.] Haan	ICE-IND:S1A-020:157:1:B
when company good in are we 	...oines of our faith before us [.] We are in good company when	we are	excluded and hated and insulted and rejected as evil [.] Tha...	ICE-JAM:S2B-034:105:2:A
when compounded is disenchantment subsequent our and 	... and our subsequent disenchantment is compounded when	we are	forced to confront our human nature. [.] Throughout Gulliver...	ICE-SGP:W1A-004:77:2
when crops our keep uh can we haan 	... <{#> <[#> haan <,> we can <,,> uh keep our crops when	we are	during uh <{#> <[#> twenty-five years back </[<#> <,>...	ICE-IND:S1A-084:60:1:A
when especially 	Yes uhm [.] Especially when	we are	year three student [.] Yes we found that our workload is dou...	ICE-HKG:S1A-046:69:1:A
when especially now 	...And I I think this is very important [.] Now especially when	we are	introducing such a important uhm structural change in...	ICE-HKG:S2A-027:5:1:A
when especially you from support of level same the 	... the same level of support from you , especially when	we are	cutting over COSAC 2 on 17 July 1994 . [.] As we discussed i...	ICE-HKG:W1B-022:85:4
when except 	Oh yeah [.] Except when	we are	writing essays [.] Oh of course	ICE-HKG:S1A-003:504:1:A
when get we diem per the to compared small 's that but 	...w [.] But that 's small compared to the per diem we get when	we are	assigned to Hong Kong [.] <{> <[> You were </[>	ICE-PHL:S1A-041:61:1:B
when grumbling busy n't are we when and 	...bed by tyranny. [.] And when we are n't busy grumbling, when	we are	n't somersaulting from manic rage to self-pitying...	ICE-PHL:W2B-010:55:1
when guess we can but religion on stressing still 	... still stressing on religion, but can we guess, when	we are	getting rid of this religion? [.] <}> <+> It 's </+> </}> to...	ICE-IND:W1A-003:32:1
when helpers our were they and 	Counsellors [.] And they were our helpers when	we are	doing up our house [.] We were their movers their cleaners p...	ICE-SGP:S1A-053:45:1:D
when know me let you well 	...d checking her fingernails. [.] " Well, you let me know when	we are	," Ludwig says. [.] As he begins to walk away, he makes a sou...	ICE-USA:W2B-004:20:1
when like just 	That 's that is true that is important [.] Just like when	we are	we are delivering a lecture then I think it has to be...	ICE-SGP:S1A-071:70:1:A
when moment very the at body preposterous the see to 	... to see the preposterous body at the very moment when	we are	trying to take ourselves more seriously. [.] The minister wh...	ICE-USA:W2A-002:32:1
when novel the in early found is passage particular 	... particular passage is found early in the novel, when	we are	only just beginning to realise, as the reader, who is...	ICE-NZL:W1A-016:2:1
when of collection in seen have we 	... lighter than air [.] We have seen in collection of <,> when	we are	collecting the gas <,> we are collecting by the...	ICE-IND:S1B-004:34:1:A
when okay is point the 	...> So </[<#> there is no exception [.] The point is okay when	we are	say forty eight or forty nine or forty five <,> we got...	ICE-HKG:S1B-080:78:1:F
when opened being lines extension no extension no and 	... and no extension no extension lines being opened when	we are	on the phone [.] Okay we we assert this and this is part of ...	ICE-PHL:S1B-014:7:1:A
when or something say can we and 	...ike things <,> the same [.] And we can say something or when	we are	unhappy we are [.] We will stay <,> we will say things to ea...	ICE-HKG:S1A-079:162:1:B
when perfectly english understand we 	...t</[></{> [.] We understand <{#> <[#> English perfectly when	we are	</[<#> when we travel [.] The worst and duncest one quote unq...	ICE-JAM:S1A-040:119:1:B
when place takes learning language second and 	...w <,,> [.] And second language learning <,> takes place when	we are	<,,> adult <,,> [.] So it is learned <,,> uhm	ICE-IND:S2A-041:7:1:A
when processes decoding our notice only may we 	...ast rate. [.] We may only notice our decoding processes when	we are	forced to slow down, such as when we read an academic...	ICE-USA:W1A-016:22:1
when quizzes surprise give he can how that thinking 	... thinking that how can he give surprise quizzes when	we are	going to the L V R [.] Still <,> he could	ICE-PHL:S1A-037:107:1:B
when see you event off far a be it may last our 	... our last <,> may it be a far off event you see when	we are	about to breathe our last <,,> somebody has to carry...	ICE-IND:S2A-035:152:1:A
when sensitive more be may we which areas three or 	... or three areas which we may be more sensitive when	we are	reading <,,> [.] And the first area is <,,> what we call lex...	ICE-HKG:S1B-020:5:1:A
when sin we that discern we which by and paradise of 	... of Paradise, and by which we discern that we sin, when	we are	overcome by pleasures or frenzy, and meanwhile are...	ICE-USA:W2A-004:19:1
when so 	...en our that production function cannot exist <,> [.] So when	we are	studying it <,> for a particular period of time during...	ICE-IND:S1B-020:58:1:A
when so 	...ging one's pronunciation can be very serious <,> [.] so when	we <?>are	</?> looking at the origins of new zealand speech i...	ICE-NZL:S2B-038:104:1:E
when speaking technically now 	...<,> substances <,> [.] Now <,> technically speaking <,> when	we are	<,> doing this carbohydrate industry <,> starch or a...	ICE-IND:S1B-021:150:1:D
when stroller the pushes franz 	...new member of the family. [.] Franz pushes the stroller when	we are	at the mall; once he even amazed everyone by crawling...	ICE-PHL:W1B-009:98:2
when stronger even is permanency of sense this 	...bout them [.] This sense of permanency is even stronger when	we are	dealing with literary works [.] Especially with works which ...	ICE-SGP:S2B-046:60:1:A
when sure make and bandits and pirates of invasion the 	... the invasion of pirates and bandits and make sure when	we are	getting off the bus we have to imagine that we will be...	ICE-HKG:S2A-031:110:1:A
when there and then it do to have i so etcetra 	... etcetra so I have to do it then and there when	we are	shooting But what happens when you are in Singapore Is...	ICE-SGP:S1B-019:X132:1:B
when uh are we when 	Yeah [.] When we are uh when	we are	children uh <,> we only will uh buy uh birthday <.>...	ICE-HKG:S1A-044:347:1:B
when us upon influences of range vast a has which 	... which has a vast range of influences upon us when	we are	young. [.] Many experiences <}> <+> occurred </+> </}> there...	ICE-IRL:W2F-015:A
when when uh / / because 	... Uhm </[<#> </{#> [.] <[#> Because </[<#> </{#> uh when when	we are	looking at you [.] We think that you are foreigner #..#	ICE-HKG:S1A-081:307:1:B
when world / / today's in 	Solar cell : - [.] In <}> <+> today's </+> </}> world, when	we are	on the edge of 20th  #...#  century, the main problem...	ICE-IND:W1A-020:2:1
when year the of time the at me ask always you though 	... though you always ask me at the time of the year when	we are	at our busiest. [.] However, because I will be having to be ...	ICE-JAM:W1B-004:93:12
whence from ashore birds the of singing the by awakd 	... awakd by the singing of the birds ashore from whence	we are	distant not a quarter of a mile, the numbers of them...	ICE-NZL:W2A-002:120:1
whenever 	...<}> <+> does </+> </}> all the other things <,> [.] Whenever	we are	together <,,> on the weekend [.] You know <,> thinking <,> i...	ICE-IND:S1A-079:191:1:B
whenever 	...e <,> or how to talk with a teacher atleast <,> [.] Whenever	we are	uh <,> saying something they <,> without thinking they...	ICE-IND:S1A-085:135:1:A
whenever na because this like like i because 	... <,> because I like like this <,> because na whenever	we are	coming from outside no <,> then get we fever and all...	ICE-IND:S1A-049:188:1:A
where 	...ffer neither has money nor commitment to principle [.] Where	we are	at is there are a couple of issues raised which seem...	ICE-JAM:S1B-075:X55:1:Z
where 	...the next one is Sunday April the twenty-first #,,# [.] Where	we are	in what numbers of what ages and sexes and much more...	ICE-GBR:S2B-044:3:1:A
where 's that so 	...red sixty pesos a <.> mon </.> uh a day [.] So that 's where	we are	now [.] The uh per capita income of uh the Philippines if yo...	ICE-PHL:S2A-046:59:1:A
where 's that yup so 	...ng to </+> </}> be obscene [.] So <,> yup <,,> that 's where	we are	<,,> [.] <{> <[> Uhm </[>	ICE-CAN:S1A-066:170:1:B
where - land limbo this 	...it is n't very biblical at all . [.] This Limbo land - where	we are	now - does n't figure in the Bible . [.] As far as I can tel...	ICE-GBR:W2F-002:97:1
where / 's that 	And the next uh a a building [.] <{> <[> That 's </[> where	we are	[.] <[> Uh	ICE-HKG:S1A-075:X627:1:Z
where / is this home our is this live 	... live this is our home <{#> <[#> this is </[<#> where	we are	going to stay [.] <{#> <[#> <,> there is a future here </[<#...	ICE-CAN:S1B-038:98:1:D
where / passed budget a get not do 	... do not get a budget passed<{#><[#><,></[<#> where	we are	unable to pay our civil servants<{#><[#><,></[<#> and...	ICE-JAM:S1B-042:169:1:B
where 1 11 hebrews at given is faith of definition a 	...th. [.] A definition of faith is given at Hebrews 11:1 where	we are	clearly told that faith is the " evident demonstration...	ICE-JAM:W1B-013:92:10
where abandonment marriage 	.../?> we 're talking about [.] Marriage abandonment <,,> where	we are	now <,> is because of where we were then [.] Well what are y...	ICE-CAN:S1A-009:8:1:B
where and africa about thing whole the about people 	... people about the whole thing about Africa and where	we are	coming from<,> [.] We see so many young persons wearing the ...	ICE-JAM:S1B-043:45:1:B
where and ninety-one nineteen and ninety nineteen of 	... of nineteen ninety and nineteen ninety-one and where	we are	still effectively I believe underestimating the scale...	ICE-GBR:S2B-047:30:1:A
where as 	...eme of the ocean which is the Conference Centre [.] As where	we are	standing right now we 're in the garden area<,>...	ICE-JAM:S2A-051:X161:1:A
where assess would it 	...g Kong against our would-be rivals [.] It would assess where	we are	against <,> where we want to be <,> [.] Then it would publis...	ICE-HKG:S1B-053:120:1:C
where at looking country a as from coming 're we where 	... where we 're coming from as a country looking at where	we are	and how we are going to proceed [.] And the National Industr...	ICE-JAM:S1B-053:36:1:A
where be n't would we 	...s meeting's in Astronomy </[> </{> [.] We would n't be where	we are	now actually if I had n't <,> if I had n't been...	ICE-IRL:S1B-080:A
where be not will we 	...nos can move our nation forward <,> [.] We will not be where	we are	today but for the faith and spirit that since June...	ICE-PHL:S2B-028:12:1:A
where be to us for right something do to continue and 	... and continue to do, something right for us to be where	we are	, right now. [.] Or have we?	ICE-PHL:W2B-010:11:1
where briefly very through go can we that so 	... so that we can go through <,> very briefly where	we are	going to today okay #..# [.] So right now we are still <,> o...	ICE-HKG:S2A-024:10:1:A
where constituents our to commitments also have we 	... we have also commitments to our constituents where	we are	willing to sacrifice for as long as we are advised so...	ICE-PHL:S1B-052:51:1:E
where context a in guidelines wage under operating are 	... are operating under wage guidelines in a context where	we are	supposed to be operating in a negotiation between...	ICE-JAM:S1B-077:X48:1:A
where depends it 	... </[> </{> it 's different in Hong Kong [.] It depends where	we are	[.] I do n't know	ICE-HKG:S1A-025:595:1:B
where district mirjapur 	...ld labour <,> bounded labour <,> [.] Mirjapur district where	we are	working <,> [.] Similarly in Vainad in <,> in Kerala <,> whe...	ICE-IND:S1B-042:127:1:B
where end very the at time distant and darkness in 	... in darkness and distant time at the very end where	we are	returned to stillness and the sound of the sea at...	ICE-NZL:S2B-033:51:1:K
where exactly are we where like / / like 	... <,> like </[<#> </{#> like where we are exactly where	we are	<,> I think <}> <=> is </=> </}> being #...# [.] <}> <=> I <...	ICE-CAN:S1A-007:154:1:A
where exactly know n't do 	We 're going Sai King [.] Do n't know exactly where	we are	going though [.] Uh we decided the end point is going be Sai...	ICE-HKG:S1A-100:159:1:A
where execution public the bloodbath old-fashioned the 	... the old-fashioned bloodbath the public execution where	we are	all animals together and a roar goes up as the axe...	ICE-GBR:S2B-028:11:1:A
where for blamed be could vision and money of lack the 	... the lack of money and vision could be blamed for where	we are	in communications technology. [.] I read the following in Th...	ICE-JAM:W2B-033:38:2
where from 	...'s come for now is next to the pink spot <,,> [.] From where	we are	seating in the commentators box it seems as if that...	ICE-IND:S2A-002:28:1:A
where from away stop metro one area - - - the to 	... to the [ - - - ] area, one Metro stop away from where	we are	now. [.] Just in case you get as excited as I do to actually...	ICE-USA:W1B-005:46:1
where from thought we as close as not maybe 	...for that one [.] Maybe not as close as we thought from where	we are	[.] But a swerving shot swerving all the way	ICE-JAM:S2A-009:X308:1:Z
where here's 	...d it looks as though he might be right #,,# [.] Here's where	we are	Saint Felix [.] and we 're on our way down to Castra	ICE-GBR:S2A-016:35:1:A
where house this to move our about talk must i yes and 	... [.] And yes, I must talk about our move to this house where	we are	chatting so pleasantly in my own sitting-room. [.] I lived a...	ICE-NZL:W2F-009:207:1
where ian about talking 'm i situation of type 	... type of situation I 'm talking about Ian<,> where<,>	we are	the victims of modern science and technology<,> [.] And we j...	ICE-JAM:S1B-026:124:1:C
where is that and 	... envelope na ito tapos na yung boksing [.] And that is where	we are	tonight [.] So Mr Chief Justice when we took an oath to be m...	ICE-PHL:S2A-065:80:6:A
where is that and premiums the and benefits the 	... the benefits and the premiums and that is where	we are	[.] If you want I could pass it over to Mr <@> Washington</@...	ICE-JAM:S1B-080:X123:1:E
where is this so 	... where uh they are going to to vote 'no [.] So this is where	we are	now and uh I 'd like to uh just analyze the situation...	ICE-PHL:S2A-027:25:1:A
where is which 	They both had thirteen [.] Which is where	we are	now in downtown Montreal [.] But that was uh at ten o'clock ...	ICE-CAN:S2B-018:126:4:D
where know to come can we planning / of because 	.... [.] Because <+> of </+> planning we can come to know where	we are	to where we want to go.  #...# [.]  " Profit is the primary ...	ICE-IND:W1A-016:34:1
where know we 	...ose two boys were saying of course we know [.] We know where	we are	going you know [.] Then the fella said it seems no it 's ok	ICE-SGP:S1A-087:55:1:A
where know we 	All systems are moving forward [.] We know where	we are	headed and we are trying to mark the milestones as we...	ICE-PHL:S2B-049:91:1:A
where know we that so them mention i 	...y indestructibility [.] I mention them so that we know where	we are	and why we are here and the exact requirements of the...	ICE-PHL:S2B-027:37:1:A
where know you let to note brief a just 	Dear #...# [.] Just a brief note to let you know where	we are	with regard to the purchases we are organising for you. [.] ...	ICE-NZL:W1B-023:33:3
where know you that so you to sheet itinerary the or 	... or the itinerary sheet to you so that you know where	we are	going to <,,> [.] So this is our itinerary uh for today	ICE-HKG:S2A-031:29:1:A
where knowing not scotland in holiday a booked they 	... they booked a holiday in Scotland not knowing where	we are	going at all [.] Well they just hired a cottage	ICE-GBR:S1A-021:177:2:A
where like / / i 	<[> Mm hmm </[> </{> [.] <}> <=> I </=> </}> like where	we are	cos it 's very <,,> uh very uh <{> <[> <?> alive </?>...	ICE-CAN:S1A-007:160:1:A
where like / / like but / yeah 	... [.] <[#> <?> Yeah </?> but <,> like </[<#> </{#> like where	we are	exactly where we are <,> I think <}> <=> is </=> </}>...	ICE-CAN:S1A-007:154:1:A
where months six first the reality the 	... the reality <,,> the first six months <,,> where <,>	we are	able to create only two hundred forty-three million...	ICE-IND:S1B-051:7:1:A
where near just area area 	Really [.] area area just near where	we are	[.] And what is that supposed to be	ICE-PHL:S1B-038:46:1:A
where or who forget we so and 	and so we drift [.] and so we forget who or where	we are	until sometimes we find ourselves among other boats...	ICE-CAN:W2F-008:139:1
where pat 	...at 's why i do n't find any difficulty with it [.] pat where	we are	at the moment at your at your home here in hongoeka it...	ICE-NZL:S1B-050:72:1:I
where perhaps uh than view eye that from level 	... <,> level from that eye view <,> than uh perhaps where	we are	in the commentators box and those on the upper...	ICE-IND:S2A-008:29:1:B
where point the to getting be should we that think n't 	... n't think that we should be getting to the point where	we are	saying this is the language of the Jamaican...	ICE-JAM:S1A-040:162:1:B
where points very the at us exposes overlook or deny 	... deny or overlook, exposes us at the very points where	we are	most vulnerable. [.] Having located them, it does not hesita...	ICE-USA:W2A-002:50:1
where position a reached we and them of all at looked 	... looked at all of them and we reached a position where	we are	saying that if we wanted to tie this thing down let us...	ICE-JAM:S1B-079:X106:1:A
where right happy quite 're we 	...uh the entrepreneur #...# [.] We 're quite happy right where	we are	[.] We can take control family-owned and nobody else is invo...	ICE-CAN:S2A-042:49:1:A
where right look to have we 	...the output of the season. [.]  " We have to look right where	we are	. [.] There is so much to be done in the rural areas, and we ...	ICE-PHL:W2B-032:85:2
where situation a in are we that given sensitive 	... sensitive given that we are in a situation where	we are	competing with other cities for the right to host the...	ICE-HKG:S2B-034:69:2:A
where society a / / in promoted but 	... but promoted<,> <}> <=> in</=></}> a society where	we are	reading statistics here that say that alcohol use is...	ICE-JAM:S1B-023:6:2:B
where time a is really adolescence so okay 	... will foul up [.] Okay so adolescence really is a time where	we are	most concerned about managing ourselves and testing...	ICE-PHL:S1B-014:26:1:A
where time a to come ever could we think you do 	...edia<,,> [.] Do you think we could ever come to a time where	we are	that advanced in our political<,> uh sophistication<,>...	ICE-JAM:S1B-024:24:1:A
where to closer are they 	... sort of eight nine hundred [.] They are <,> closer to where	we are	[.] Yeah <,> yeah	ICE-CAN:S1A-007:146:1:A
where to get to way easy an such 's it 	...ying I 'm afraid, [.] it 's such an easy way to get to where	we are	going. [.] It 's good to hear you are all on deck and also a...	ICE-NZL:W1B-015:168:6
where to got 've we how 	...w health services have developed [.] how we 've got to where	we are	now and where we 're likely to go in the future [.] so i jus...	ICE-NZL:S2A-039:65:1:L
where to us brought that events of chain progressive 	... progressive chain of events that brought us to where	we are	today--could well be the focal point of the Centennial...	ICE-PHL:W2B-011:145:3
where uh on comment his give to 	...in the programme <,> [.] To give his comment on <,> uh where	we are	<,> ? [.] And where do you think we are going where you see ...	ICE-IND:S1B-028:20:1:A
where university any at use for acquired books of 	... of books acquired for use at any University where	we are	represented . [.] We would be interested in a University Boo...	ICE-GBR:W1B-019:16:2
where vary to position a in not are and there to here 	... here to there and are not in a position to vary where	we are	[.] The tenor of the last remark you made is that you are no...	ICE-JAM:S1B-074:X64:1:Z
where wall the 	what wall [.] the wall where	we are	in the back room <,,> [.] what separating you from the shop	ICE-NZL:S1A-050:57:1:B
where world a imagine 	...tionize lawn-mowing as we know it. [.] Imagine a world where	we are	n't awakened on Saturday mornings by the atrocious...	ICE-USA:W1A-002:114:3
whereas 	Yeah class two <,,> [.] Whereas	we are	also class one officers <,> [.] Not actually class one	ICE-IND:S1A-047:260:1:B
wherein project pilot a just 's it 	As a pilot project [.] It 's just a pilot project wherein	we are	going to use uh Tagalog [.] Yeah	ICE-PHL:S1B-045:11:2:B
wherever uh and 	Budget [.] And uh <,> wherever <,>	we are	told <,> appears in the <,> I 'm sorry wherever...	ICE-IND:S1B-080:128:1:B
wherever us find to is challenge their but 	...tly in houses [.] But their challenge is to find us wherever	we are	on Census Night #,,# regardless of our lifestyle #,,# [.] Fo...	ICE-GBR:S2B-044:42:1:A
whether 	... bottom ten percent of those living in HDB flats [.] Whether	we are	in government now or not that 's the issue in which we...	ICE-SGP:S1B-045:7:1:B
whether / know you can i whether sure 	... sure whether I can you know <{> <[> <,> </[> whether	we are	able to teach [.] I I do n't know	ICE-HKG:S1A-035:X66:1:Z
whether / whe continue will time continue will 	... will continue time will continue <.> whe </.> whether	we are	here or not but to for a particular person [.] Time will end...	ICE-PHL:S1A-082:208:1:B
whether a be to going are we how as context this in 	... in this context as how we are going to be a whether	we are	going to have <}> <=> a committee </=> </}> <,> or you...	ICE-IND:S1B-075:11:1:A
whether challenges many with us presents revolution 	... revolution presents us with many challenges, whether	we are	in shipping or some other industry, but it also...	ICE-JAM:W2B-038:56:2
whether check to ministry the enabling of one 	... one of enabling the Ministry to check whether	we are	doing our jobs, I question their competence to do it...	ICE-NZL:W1B-019:117:7
whether decide should we why 's that 	...t <,> no they can't [.] That 's why we should decide whether	we are	fit for that or what [.] Yeah but uh <,>	ICE-IND:S1A-053:213:1:B
whether depends or 	<[> Uhm </[> </{> [.] Or depends whether	we are	fortunate or not [.] Well yeah but every fortunate person th...	ICE-HKG:S1A-080:673:1:A
whether determine know n't do we what out find to 	... to find out what we do n't know, determine whether	we are	asking the right questions before we provide any...	ICE-IRL:W2A-006:A
whether done get to going is field lambeau renaming 	... renaming Lambeau Field is going to get done whether	we are	going to do it with the Packers or they were going to...	ICE-USA:W2C-006:105:4
whether er me before n't have others that not 	... not that others have n't before me <,> er <,> whether	we are	paying too high a price for low inflation and lower...	ICE-NZL:S2B-047:65:1:C
whether hence and another to culture one from 	... from one culture to another, " and hence, whether	we are	from the East or from the West, we can penetrate into...	ICE-PHL:W2A-009:9:1
whether issue moral major a uh with hit also we 	... we also hit with uh a major <,,> moral issue whether	we are	ethical or not <,,> okay [.] Uh say for example Coca Cola an...	ICE-HKG:S2A-042:167:1:A
whether know n't do i but 	...o go to Bandung over a weekend [.] But I do n't know whether	we are	going [.] Ya but anyway Bandung has got a lot of T-shirts an...	ICE-SGP:S1A-057:131:1:B
whether know never will we try we unless because 	... because unless we try <,,> we will never know whether	we are	going correctly or not correctly [.] Or whether we should pu...	ICE-IND:S1B-049:58:1:B
whether know to desires department the that submitted 	... submitted that the department desires to know whether	we are	to organise the same or not, as we have not received...	ICE-IND:W1B-018:201:1
whether on depends this 	...tate and inhibit comprehension . [.] This depends on whether	we are	making the correct inference or not . [.] Of course it is al...	ICE-HKG:W1A-020:101:1
whether question the us asks itself title the 	....#  ? [.] The title itself asks #..# us the question whether	we are	happy & contented with our progress or is there some...	ICE-IND:W1A-002:60:2
whether sure not 'm i wage high skills high about 	... about high skills high wage i 'm not sure whether	we are	really talking about that [.] and it seems to me that that '...	ICE-NZL:S2A-038:96:2:H
whether that and luxury / leaping are we 	... we are <?> leaping </?> luxury <,> and that whether	we are	<,> moving people around on that basis [.] Privatizing luxur...	ICE-HKG:S2A-042:174:1:A
whether tina asked am i when why 's that 	...'s not easy [.] That 's why when I am asked Tina whether <,>	we are	uh feeding these uh evacuees adequately my answer is no [.] ...	ICE-PHL:S1B-022:112:1:D
whether well it for ready we are but step bold a 's 	... 's a bold step but are we ready for it? Well whether	we are	or not we ca n't ignore the fact that our teenagers...	ICE-SGP:S2B-039:X142:3:C
which 	Uh uhm [.] Which	we are	to present to uh the President-elect [.] Here we detail uh s...	ICE-PHL:S1B-036:8:1:A
which / omnibus english canadian the of 	... of the <@> Canadian English Omnibus </@> , which	we are	preparing here at the <@> Language </@> Unit; it 's...	ICE-CAN:W1B-017:103:7
which agenda the perhaps that is one 	...#><[#><,></[<#> [.] One is that<,,> perhaps the agenda which	we are	<}> <=> giving</=></}> to these five...	ICE-JAM:S1A-092:136:1:A
which ah and people fascinates which words of 	... of words which fascinates people and ah which	we are	trying to put together to give some meaning to...	ICE-SGP:S2B-041:X98:2:B
which at speed the 	..., a task which is nearing completion. [.] The speed at which	we are	progressing is entirely due to the "user friendly"...	ICE-IRL:W2D-020:C
which at spirit proper the attitude proper the is this 	... this is the proper attitude the proper spirit at which	we are	<,,> looking at our problems <,> [.] But I do hope <,> that ...	ICE-IND:S2A-026:76:1:A
which bugs gunny the so occurs infestation the 	... the#..# infestation occurs so the gunny bugs which	we are	using must be clean and are disinfected. [.] The #..# godown...	ICE-IND:W1A-019:186:2
which by equations four are there since and 	...diagram <,,> [.] And since there are four equations by which	we are	putting this <,,> we again follow the four diagraphic...	ICE-IND:S2A-050:94:1:A
which carbohydrates on technology acquired 	... acquired <,> technology <,> on carbohydrates which	we are	<,,> uh looking today <,,> [.] And how do we compare in util...	ICE-IND:S1B-021:11:1:A
